"customer_id","recency_days","frequency","monetary","first_purchase_date","last_purchase_date","avg_order_value","region","is_repeat_customer"
"21533BA","294","1","5317.00","2015-10-12","2015-10-12","5317.00","中国台湾","0"
"21534BA","165","1","720.00","2016-02-18","2016-02-18","720.00","中国台湾","0"
"21535BA","190","1","3936.90","2016-01-24","2016-01-24","3936.90","中国香港","0"
"21536BA","307","1","4398.00","2015-09-29","2015-09-29","4398.00","新加坡","0"
"21537BA","311","1","1199.00","2015-09-25","2015-09-25","1199.00","新加坡","0"
"21538BA","230","2","287.90","2015-06-17","2015-12-15","143.95","新加坡","1"
"21539BA","278","2","607.90","2014-06-18","2015-10-28","303.95","中国香港","1"
"21540BA","241","1","1418.90","2015-12-04","2015-12-04","1418.90","新加坡","0"
"21541BA","322","1","1039.00","2015-09-14","2015-09-14","1039.00","中国台湾","0"
"21542BA","349","1","1699.00","2015-08-18","2015-08-18","1699.00","新加坡","0"
"21543BA","258","1","2138.90","2015-11-17","2015-11-17","2138.90","中国台湾","0"
"21544BA","257","1","5118.00","2015-11-18","2015-11-18","5118.00","中国台湾","0"
"21545BA","218","1","4526.00","2015-12-27","2015-12-27","4526.00","新加坡","0"
"21546BA","26","2","7225.90","2016-03-13","2016-07-06","3612.95","韩国","1"
"21547BA","240","1","568.00","2015-12-05","2015-12-05","568.00","韩国","0"
"21548BA","215","1","2126.90","2015-12-30","2015-12-30","2126.90","韩国","0"
"21549BA","173","1","94.00","2016-02-10","2016-02-10","94.00","西北区","0"
"21550BA","353","1","1626.90","2015-08-14","2015-08-14","1626.90","西北区","0"
"21551BA","338","1","49.00","2015-08-29","2015-08-29","49.00","西南区","0"
"21552BA","355","1","308.80","2015-08-12","2015-08-12","308.80","西南区","0"
"21553BA","363","1","768.90","2015-08-04","2015-08-04","768.90","西南区","0"
"21554BA","346","1","268.90","2015-08-21","2015-08-21","268.90","西南区","0"
"21555BA","356","1","568.00","2015-08-11","2015-08-11","568.00","西南区","0"
"21556BA","348","1","549.00","2015-08-19","2015-08-19","549.00","西南区","0"
"21557BA","225","1","49.00","2015-12-20","2015-12-20","49.00","韩国","0"
"21558BA","315","1","268.90","2015-09-21","2015-09-21","268.90","西北区","0"
"21559BA","327","1","268.90","2015-09-09","2015-09-09","268.90","西北区","0"
"21560BA","323","1","49.00","2015-09-13","2015-09-13","49.00","西南区","0"
"21561BA","89","1","75.00","2016-05-04","2016-05-04","75.00","西北区","0"
"21562BA","79","2","7635.90","2016-02-07","2016-05-14","3817.95","韩国","1"
"21563BA","233","1","2065.80","2015-12-12","2015-12-12","2065.80","西北区","0"
"21564BA","273","1","1474.99","2015-11-02","2015-11-02","1474.99","西北区","0"
"21565BA","349","1","394.00","2015-08-18","2015-08-18","394.00","西南区","0"
"21566BA","326","1","568.00","2015-09-10","2015-09-10","568.00","西南区","0"
"21567BA","229","1","349.00","2015-12-16","2015-12-16","349.00","韩国","0"
"21568BA","316","1","308.80","2015-09-20","2015-09-20","308.80","西南区","0"
"21569BA","323","1","368.00","2015-09-13","2015-09-13","368.00","西南区","0"
"21570BA","317","1","368.00","2015-09-19","2015-09-19","368.00","西北区","0"
"21571BA","325","1","2267.00","2015-09-11","2015-09-11","2267.00","西南区","0"
"21572BA","124","1","75.00","2016-03-30","2016-03-30","75.00","西北区","0"
"21573BA","323","1","75.00","2015-09-13","2015-09-13","75.00","西北区","0"
"21574BA","229","1","2198.00","2015-12-16","2015-12-16","2198.00","韩国","0"
"21575BA","127","1","2757.00","2016-03-27","2016-03-27","2757.00","韩国","0"
"21576BA","288","2","687.90","2014-02-11","2015-10-18","343.95","中国澳门","1"
"21577BA","290","2","1526.00","2014-02-24","2015-10-16","763.00","中国澳门","1"
"21578BA","289","2","1248.00","2014-02-28","2015-10-17","624.00","中国澳门","1"
"21579BA","285","2","257.00","2014-02-16","2015-10-21","128.50","中国澳门","1"
"21580BA","298","2","387.90","2014-02-17","2015-10-08","193.95","中国澳门","1"
"21581BA","289","2","2705.80","2014-02-07","2015-10-17","1352.90","中国澳门","1"
"21582BA","294","2","168.00","2014-02-11","2015-10-12","84.00","中国澳门","1"
"21583BA","256","2","447.90","2014-02-01","2015-11-19","223.95","中国澳门","1"
"21584BA","274","2","528.00","2014-02-23","2015-11-01","264.00","中国澳门","1"
"21585BA","248","2","1586.00","2014-02-23","2015-11-27","793.00","中国澳门","1"
"21586BA","246","2","2147.00","2014-02-03","2015-11-29","1073.50","中国澳门","1"
"21587BA","227","2","5614.90","2015-11-19","2015-12-18","2807.45","中国澳门","1"
"21588BA","251","2","2698.00","2015-09-28","2015-11-24","1349.00","中国澳门","1"
"21589BA","278","2","5665.00","2014-02-01","2015-10-28","2832.50","中国澳门","1"
"21590BA","72","2","6317.00","2016-02-18","2016-05-21","3158.50","中国澳门","1"
"21591BA","141","2","4495.90","2015-08-15","2016-03-13","2247.95","中国澳门","1"
"21592BA","114","2","3037.90","2015-09-17","2016-04-09","1518.95","中国澳门","1"
"21593BA","225","2","6097.90","2015-10-11","2015-12-20","3048.95","中国澳门","1"
"21594BA","11","2","6058.00","2016-06-27","2016-07-21","3029.00","中国澳门","1"
"21595BA","263","2","7476.90","2015-10-22","2015-11-12","3738.45","中国澳门","1"
"21596BA","84","2","9257.00","2015-09-08","2016-05-09","4628.50","中国澳门","1"
"21597BA","289","2","2466.00","2014-02-11","2015-10-17","1233.00","中国澳门","1"
"21598BA","278","2","4725.00","2014-02-24","2015-10-28","2362.50","中国澳门","1"
"21599BA","54","2","7197.00","2016-01-05","2016-06-08","3598.50","中国澳门","1"
"21600BA","76","2","2299.00","2016-04-26","2016-05-17","1149.50","中国澳门","1"
"21601BA","54","2","4516.00","2015-10-06","2016-06-08","2258.00","中国澳门","1"
"21602BA","15","2","3159.00","2016-03-22","2016-07-17","1579.50","中国澳门","1"
"21603BA","5","2","7257.00","2016-05-17","2016-07-27","3628.50","中国澳门","1"
"21604BA","15","2","3097.90","2015-11-19","2016-07-17","1548.95","中国澳门","1"
"21605BA","300","2","7456.00","2015-08-09","2015-10-06","3728.00","中国澳门","1"
"21606BA","1","2","3857.90","2016-02-13","2016-07-31","1928.95","中国澳门","1"
"21607BA","302","2","367.90","2014-02-20","2015-10-04","183.95","中国澳门","1"
"21608BA","25","2","3118.80","2015-10-16","2016-07-07","1559.40","中国澳门","1"
"21609BA","302","2","367.90","2014-02-07","2015-10-04","183.95","中国澳门","1"
"21610BA","145","2","5517.00","2015-10-13","2016-03-09","2758.50","中国澳门","1"
"21611BA","334","1","5198.00","2015-09-02","2015-09-02","5198.00","中国澳门","0"
"21612BA","215","2","2968.00","2015-10-26","2015-12-30","1484.00","中国澳门","1"
"21613BA","261","2","766.90","2014-02-22","2015-11-14","383.45","中国澳门","1"
"21614BA","246","2","4147.00","2014-02-26","2015-11-29","2073.50","中国澳门","1"
"21615BA","292","2","168.00","2014-02-08","2015-10-14","84.00","中国澳门","1"
"21616BA","292","2","1765.80","2014-02-22","2015-10-14","882.90","中国澳门","1"
"21617BA","279","2","387.90","2014-02-05","2015-10-27","193.95","中国澳门","1"
"21618BA","30","2","4058.00","2015-12-13","2016-07-02","2029.00","中国澳门","1"
"21619BA","226","2","5346.00","2014-02-09","2015-12-19","2673.00","中国澳门","1"
"21620BA","224","2","228.00","2014-02-19","2015-12-21","114.00","中国澳门","1"
"21621BA","284","1","3957.80","2015-10-22","2015-10-22","3957.80","中国澳门","0"
"21622BA","231","2","447.90","2014-02-22","2015-12-14","223.95","中国澳门","1"
"21623BA","245","2","2685.90","2014-02-24","2015-11-30","1342.95","中国澳门","1"
"21624BA","21","2","4058.00","2015-09-28","2016-07-11","2029.00","中国澳门","1"
"21625BA","73","2","6776.00","2015-10-01","2016-05-20","3388.00","中国澳门","1"
"21626BA","219","2","447.90","2014-02-19","2015-12-26","223.95","中国澳门","1"
"21627BA","312","1","2607.80","2015-09-24","2015-09-24","2607.80","中国澳门","0"
"21628BA","268","2","1267.00","2014-02-06","2015-11-07","633.50","中国澳门","1"
"21629BA","182","2","4077.00","2016-01-08","2016-02-01","2038.50","中国澳门","1"
"21630BA","253","2","2685.90","2014-02-25","2015-11-22","1342.95","中国澳门","1"
"21631BA","166","2","4317.80","2015-11-01","2016-02-17","2158.90","中国澳门","1"
"21632BA","246","2","1267.00","2014-02-21","2015-11-29","633.50","中国澳门","1"
"21633BA","251","2","257.00","2014-02-10","2015-11-24","128.50","中国澳门","1"
"21634BA","260","2","2685.90","2014-02-01","2015-11-15","1342.95","中国澳门","1"
"21635BA","265","2","2655.00","2014-02-22","2015-11-10","1327.50","中国澳门","1"
"21636BA","232","2","228.00","2014-02-26","2015-12-13","114.00","中国澳门","1"
"21637BA","231","2","228.00","2014-02-26","2015-12-14","114.00","中国澳门","1"
"21638BA","38","2","7257.00","2016-02-18","2016-06-24","3628.50","中国澳门","1"
"21639BA","183","2","3077.00","2016-01-08","2016-01-31","1538.50","中国澳门","1"
"21640BA","194","2","6257.00","2015-09-06","2016-01-20","3128.50","中国澳门","1"
"21641BA","234","2","228.00","2014-03-25","2015-12-11","114.00","中国澳门","1"
"21642BA","269","2","168.00","2014-03-20","2015-11-06","84.00","中国澳门","1"
"21643BA","185","2","7257.00","2015-12-07","2016-01-29","3628.50","中国澳门","1"
"21644BA","53","2","4537.70","2015-12-07","2016-06-09","2268.85","中国澳门","1"
"21645BA","13","2","6257.00","2016-02-27","2016-07-19","3128.50","中国澳门","1"
"21646BA","295","2","5638.00","2015-10-01","2015-10-11","2819.00","中国澳门","1"
"21647BA","191","2","2797.00","2016-01-14","2016-01-23","1398.50","中国澳门","1"
"21648BA","278","2","5996.00","2015-08-29","2015-10-28","2998.00","中国澳门","1"
"21649BA","266","2","1526.00","2014-03-03","2015-11-09","763.00","中国澳门","1"
"21650BA","180","2","3236.80","2015-10-03","2016-02-03","1618.40","中国澳门","1"
"21651BA","249","2","3016.90","2015-11-24","2015-11-26","1508.45","中国澳门","1"
"21652BA","240","2","228.00","2014-03-25","2015-12-05","114.00","中国澳门","1"
"21653BA","342","1","848.00","2015-08-25","2015-08-25","848.00","中国澳门","0"
"21654BA","228","1","258.00","2015-12-17","2015-12-17","258.00","西南区","0"
"21655BA","132","1","75.00","2016-03-22","2016-03-22","75.00","西南区","0"
"21656BA","64","1","114.90","2016-05-29","2016-05-29","114.90","西北区","0"
"21657BA","149","1","1474.99","2016-03-05","2016-03-05","1474.99","西北区","0"
"21658BA","159","1","94.00","2016-02-24","2016-02-24","94.00","西北区","0"
"21659BA","34","1","59.00","2016-06-28","2016-06-28","59.00","西北区","0"
"21660BA","349","1","318.80","2015-08-18","2015-08-18","318.80","西南区","0"
"21661BA","4","3","8512.90","2015-12-29","2016-07-28","2837.63","韩国","1"
"21662BA","291","1","1458.99","2015-10-15","2015-10-15","1458.99","西北区","0"
"21663BA","65","3","3356.80","2015-10-22","2016-05-28","1118.93","韩国","1"
"21664BA","346","1","375.00","2015-08-21","2015-08-21","375.00","西北区","0"
"21665BA","140","1","59.00","2016-03-14","2016-03-14","59.00","西南区","0"
"21666BA","222","2","5876.70","2015-10-06","2015-12-23","2938.35","韩国","1"
"21667BA","40","3","4756.79","2016-05-07","2016-06-22","1585.60","韩国","1"
"21668BA","44","3","3365.80","2015-11-11","2016-06-18","1121.93","韩国","1"
"21669BA","161","3","6335.90","2015-11-05","2016-02-22","2111.97","韩国","1"
"21670BA","126","1","94.00","2016-03-28","2016-03-28","94.00","西北区","0"
"21671BA","45","1","5547.00","2016-06-17","2016-06-17","5547.00","中国澳门","0"
"21672BA","24","1","7096.00","2016-07-08","2016-07-08","7096.00","中国澳门","0"
"21673BA","233","2","447.90","2014-03-28","2015-12-12","223.95","中国澳门","1"
"21674BA","238","2","447.90","2014-03-22","2015-12-07","223.95","中国澳门","1"
"21675BA","214","1","114.90","2015-12-31","2015-12-31","114.90","西北区","0"
"21676BA","257","1","594.00","2015-11-18","2015-11-18","594.00","西南区","0"
"21677BA","153","1","78.00","2016-03-01","2016-03-01","78.00","西南区","0"
"21678BA","221","1","5863.80","2015-12-24","2015-12-24","5863.80","西北区","0"
"21679BA","227","1","7.80","2015-12-18","2015-12-18","7.80","西南区","0"
"21680BA","227","1","5264.80","2015-12-18","2015-12-18","5264.80","西南区","0"
"21681BA","245","1","575.00","2015-11-30","2015-11-30","575.00","西南区","0"
"21682BA","79","1","5790.99","2016-05-14","2016-05-14","5790.99","韩国","0"
"21683BA","188","1","499.00","2016-01-26","2016-01-26","499.00","韩国","0"
"21684BA","157","1","75.00","2016-02-26","2016-02-26","75.00","西北区","0"
"21685BA","38","1","94.00","2016-06-24","2016-06-24","94.00","西北区","0"
"21686BA","82","1","75.00","2016-05-11","2016-05-11","75.00","西南区","0"
"21687BA","112","1","649.00","2016-04-11","2016-04-11","649.00","中国澳门","0"
"21688BA","71","1","3066.90","2016-05-22","2016-05-22","3066.90","中国澳门","0"
"21689BA","42","1","575.00","2016-06-20","2016-06-20","575.00","西北区","0"
"21690BA","219","1","94.00","2015-12-26","2015-12-26","94.00","西北区","0"
"21691BA","322","1","1407.00","2015-09-14","2015-09-14","1407.00","西南区","0"
"21692BA","309","1","549.00","2015-09-27","2015-09-27","549.00","西南区","0"
"21693BA","99","1","2567.90","2016-04-24","2016-04-24","2567.90","中国澳门","0"
"21694BA","158","1","3848.00","2016-02-25","2016-02-25","3848.00","中国澳门","0"
"21695BA","120","1","5547.00","2016-04-03","2016-04-03","5547.00","中国澳门","0"
"21696BA","141","1","2537.00","2016-03-13","2016-03-13","2537.00","中国澳门","0"
"21697BA","254","1","378.00","2015-11-21","2015-11-21","378.00","中国澳门","0"
"21698BA","285","1","359.00","2015-10-21","2015-10-21","359.00","中国澳门","0"
"21699BA","314","1","49.00","2015-09-22","2015-09-22","49.00","西北区","0"
"21700BA","325","1","268.90","2015-09-11","2015-09-11","268.90","西南区","0"
"21701BA","312","1","549.00","2015-09-24","2015-09-24","549.00","西北区","0"
"21702BA","198","1","308.80","2016-01-16","2016-01-16","308.80","韩国","0"
"21703BA","321","1","268.90","2015-09-15","2015-09-15","268.90","西北区","0"
"21704BA","334","1","1426.00","2015-09-02","2015-09-02","1426.00","西北区","0"
"21705BA","312","1","94.00","2015-09-24","2015-09-24","94.00","西北区","0"
"21706BA","107","1","114.90","2016-04-16","2016-04-16","114.90","西南区","0"
"21707BA","169","1","75.00","2016-02-14","2016-02-14","75.00","西南区","0"
"21708BA","244","1","3975.80","2015-12-01","2015-12-01","3975.80","西南区","0"
"21709BA","204","1","575.00","2016-01-10","2016-01-10","575.00","西南区","0"
"21710BA","228","1","945.70","2015-12-17","2015-12-17","945.70","西北区","0"
"21711BA","239","1","5674.80","2015-12-06","2015-12-06","5674.80","西南区","0"
"21712BA","242","1","2475.80","2015-12-03","2015-12-03","2475.80","西北区","0"
"21713BA","241","1","114.90","2015-12-04","2015-12-04","114.90","西南区","0"
"21714BA","254","1","2476.90","2015-11-21","2015-11-21","2476.90","韩国","0"
"21715BA","186","1","75.00","2016-01-28","2016-01-28","75.00","西北区","0"
"21716BA","356","1","114.90","2015-08-11","2015-08-11","114.90","西北区","0"
"21717BA","241","1","5674.80","2015-12-04","2015-12-04","5674.80","西南区","0"
"21718BA","217","1","7.80","2015-12-28","2015-12-28","7.80","西南区","0"
"21719BA","225","1","4164.80","2015-12-20","2015-12-20","4164.80","西南区","0"
"21720BA","108","1","1474.99","2016-04-15","2016-04-15","1474.99","西北区","0"
"21721BA","152","1","575.00","2016-03-02","2016-03-02","575.00","西南区","0"
"21722BA","313","1","2187.90","2015-09-23","2015-09-23","2187.90","西北区","0"
"21723BA","253","1","75.00","2015-11-22","2015-11-22","75.00","西南区","0"
"21724BA","345","1","75.00","2015-08-22","2015-08-22","75.00","西南区","0"
"21725BA","187","1","1446.90","2016-01-27","2016-01-27","1446.90","韩国","0"
"21726BA","85","1","253.99","2016-05-08","2016-05-08","253.99","韩国","0"
"21727BA","217","1","2384.80","2015-12-28","2015-12-28","2384.80","西北区","0"
"21728BA","241","1","94.00","2015-12-04","2015-12-04","94.00","西南区","0"
"21729BA","233","1","7.80","2015-12-12","2015-12-12","7.80","西南区","0"
"21730BA","36","2","9114.90","2016-01-01","2016-06-26","4557.45","韩国","1"
"21731BA","71","1","473.89","2016-05-22","2016-05-22","473.89","韩国","0"
"21732BA","20","1","94.00","2016-07-12","2016-07-12","94.00","西北区","0"
"21733BA","224","1","575.00","2015-12-21","2015-12-21","575.00","西北区","0"
"21734BA","362","1","94.00","2015-08-05","2015-08-05","94.00","西北区","0"
"21735BA","199","1","26.80","2016-01-15","2016-01-15","26.80","西南区","0"
"21736BA","200","1","375.00","2016-01-14","2016-01-14","375.00","西南区","0"
"21737BA","306","1","268.90","2015-09-30","2015-09-30","268.90","西南区","0"
"21738BA","320","1","1457.00","2015-09-16","2015-09-16","1457.00","西北区","0"
"21739BA","199","1","2065.80","2016-01-15","2016-01-15","2065.80","西北区","0"
"21740BA","210","1","745.70","2016-01-04","2016-01-04","745.70","西南区","0"
"21741BA","175","1","94.00","2016-02-08","2016-02-08","94.00","西北区","0"
"21742BA","198","1","3405.80","2016-01-16","2016-01-16","3405.80","西北区","0"
"21743BA","183","1","246.70","2016-01-31","2016-01-31","246.70","西南区","0"
"21744BA","196","1","2006.80","2016-01-18","2016-01-18","2006.80","西南区","0"
"21745BA","335","1","268.90","2015-09-01","2015-09-01","268.90","西北区","0"
"21746BA","315","1","308.80","2015-09-21","2015-09-21","308.80","西南区","0"
"21747BA","337","2","8795.00","2015-08-18","2015-08-30","4397.50","韩国","1"
"21748BA","360","1","75.00","2015-08-07","2015-08-07","75.00","西北区","0"
"21749BA","335","1","575.00","2015-09-01","2015-09-01","575.00","西北区","0"
"21750BA","196","2","6897.00","2015-12-17","2016-01-18","3448.50","韩国","1"
"21751BA","204","1","2325.60","2016-01-10","2016-01-10","2325.60","西南区","0"
"21752BA","56","1","94.00","2016-06-06","2016-06-06","94.00","西南区","0"
"21753BA","272","1","114.90","2015-11-03","2015-11-03","114.90","西南区","0"
"21754BA","359","1","75.00","2015-08-08","2015-08-08","75.00","西北区","0"
"21755BA","94","1","575.00","2016-04-29","2016-04-29","575.00","西南区","0"
"21756BA","200","1","5674.80","2016-01-14","2016-01-14","5674.80","西南区","0"
"21757BA","198","1","2564.80","2016-01-16","2016-01-16","2564.80","西南区","0"
"21758BA","188","1","426.70","2016-01-26","2016-01-26","426.70","西北区","0"
"21759BA","182","1","2695.70","2016-02-01","2016-02-01","2695.70","西北区","0"
"21760BA","159","1","2285.70","2016-02-24","2016-02-24","2285.70","西南区","0"
"21761BA","174","1","2285.70","2016-02-09","2016-02-09","2285.70","西北区","0"
"21762BA","105","1","114.90","2016-04-18","2016-04-18","114.90","西北区","0"
"21763BA","100","1","114.90","2016-04-23","2016-04-23","114.90","西北区","0"
"21764BA","294","1","588.90","2015-10-12","2015-10-12","588.90","西北区","0"
"21765BA","275","1","568.00","2015-10-31","2015-10-31","568.00","西南区","0"
"21766BA","301","1","349.00","2015-10-05","2015-10-05","349.00","西南区","0"
"21767BA","80","1","703.99","2016-05-13","2016-05-13","703.99","韩国","0"
"21768BA","335","1","414.90","2015-09-01","2015-09-01","414.90","西南区","0"
"21769BA","141","1","59.00","2016-03-13","2016-03-13","59.00","中国澳门","0"
"21770BA","165","1","2473.80","2016-02-18","2016-02-18","2473.80","西南区","0"
"21771BA","105","2","8815.90","2016-03-11","2016-04-18","4407.95","韩国","1"
"21772BA","155","2","6897.00","2015-11-18","2016-02-28","3448.50","韩国","1"
"21773BA","8","1","359.00","2016-07-24","2016-07-24","359.00","中国澳门","0"
"21774BA","111","1","59.00","2016-04-12","2016-04-12","59.00","中国澳门","0"
"21775BA","100","1","94.00","2016-04-23","2016-04-23","94.00","西北区","0"
"21776BA","95","1","75.00","2016-04-28","2016-04-28","75.00","西北区","0"
"21777BA","168","1","94.00","2016-02-15","2016-02-15","94.00","西南区","0"
"21778BA","153","2","6897.00","2015-12-10","2016-03-01","3448.50","韩国","1"
"21779BA","329","1","94.00","2015-09-07","2015-09-07","94.00","西南区","0"
"21780BA","245","1","94.00","2015-11-30","2015-11-30","94.00","西南区","0"
"21781BA","248","1","594.00","2015-11-27","2015-11-27","594.00","西南区","0"
"21782BA","48","1","367.00","2016-06-14","2016-06-14","367.00","中国澳门","0"
"21783BA","193","1","318.80","2016-01-21","2016-01-21","318.80","中国澳门","0"
"21784BA","386","2","417.90","2014-03-02","2015-07-12","208.95","中国澳门","1"
"21785BA","321","1","168.00","2015-09-15","2015-09-15","168.00","中国澳门","0"
"21786BA","395","2","1556.00","2014-03-20","2015-07-03","778.00","中国澳门","1"
"21787BA","353","2","1775.90","2014-03-08","2015-08-14","887.95","中国澳门","1"
"21788BA","114","1","114.90","2016-04-09","2016-04-09","114.90","西南区","0"
"21789BA","283","1","1426.00","2015-10-23","2015-10-23","1426.00","西南区","0"
"21790BA","106","1","69.00","2016-04-17","2016-04-17","69.00","西南区","0"
"21791BA","342","2","1497.00","2014-03-21","2015-08-25","748.50","中国澳门","1"
"21792BA","357","2","1775.90","2014-03-12","2015-08-10","887.95","中国澳门","1"
"21793BA","256","2","1467.00","2014-03-26","2015-11-19","733.50","中国澳门","1"
"21794BA","254","2","387.90","2014-03-17","2015-11-21","193.95","中国澳门","1"
"21795BA","332","1","414.90","2015-09-04","2015-09-04","414.90","西北区","0"
"21796BA","299","1","368.00","2015-10-07","2015-10-07","368.00","西南区","0"
"21797BA","237","1","114.90","2015-12-08","2015-12-08","114.90","西南区","0"
"21798BA","185","1","575.00","2016-01-29","2016-01-29","575.00","西南区","0"
"21799BA","343","1","75.00","2015-08-24","2015-08-24","75.00","西南区","0"
"21800BA","213","1","75.00","2016-01-01","2016-01-01","75.00","西北区","0"
"21801BA","154","1","2285.70","2016-02-29","2016-02-29","2285.70","西南区","0"
"21802BA","253","2","6936.90","2015-08-04","2015-11-22","3468.45","韩国","1"
"21803BA","269","2","1806.00","2014-03-09","2015-11-06","903.00","中国澳门","1"
"21804BA","260","2","168.00","2014-03-21","2015-11-15","84.00","中国澳门","1"
"21805BA","261","2","168.00","2014-03-02","2015-11-14","84.00","中国澳门","1"
"21806BA","247","2","367.00","2014-03-30","2015-11-28","183.50","中国澳门","1"
"21807BA","265","2","168.00","2014-03-25","2015-11-10","84.00","中国澳门","1"
"21808BA","274","2","1267.00","2014-03-06","2015-11-01","633.50","中国澳门","1"
"21809BA","262","2","387.90","2014-03-25","2015-11-13","193.95","中国澳门","1"
"21810BA","274","2","2466.00","2014-03-16","2015-11-01","1233.00","中国澳门","1"
"21811BA","250","2","1826.00","2014-03-15","2015-11-25","913.00","中国澳门","1"
"21812BA","272","2","2446.00","2014-03-11","2015-11-03","1223.00","中国澳门","1"
"21813BA","258","2","367.90","2014-03-24","2015-11-17","183.95","中国澳门","1"
"21814BA","266","2","367.90","2014-03-20","2015-11-09","183.95","中国澳门","1"
"21815BA","253","2","1825.00","2014-03-03","2015-11-22","912.50","中国澳门","1"
"21816BA","256","2","1545.00","2014-03-07","2015-11-19","772.50","中国澳门","1"
"21817BA","17","2","3056.80","2015-08-29","2016-07-15","1528.40","中国澳门","1"
"21818BA","250","2","168.00","2014-03-13","2015-11-25","84.00","中国澳门","1"
"21819BA","118","2","3316.90","2015-08-28","2016-04-05","1658.45","中国澳门","1"
"21820BA","115","1","114.90","2016-04-08","2016-04-08","114.90","西南区","0"
"21821BA","222","1","75.00","2015-12-23","2015-12-23","75.00","西南区","0"
"21822BA","130","3","4575.70","2015-12-26","2016-03-24","1525.23","韩国","1"
"21823BA","1098","1","59.99","2013-07-30","2013-07-30","59.99","韩国","0"
"21824BA","97","1","288.90","2016-04-26","2016-04-26","288.90","西北区","0"
"21825BA","181","1","375.00","2016-02-02","2016-02-02","375.00","西北区","0"
"21826BA","220","1","75.00","2015-12-25","2015-12-25","75.00","西南区","0"
"21827BA","156","1","575.00","2016-02-27","2016-02-27","575.00","西南区","0"
"21828BA","67","2","1598.00","2016-02-06","2016-05-26","799.00","中国澳门","1"
"21829BA","163","1","776.80","2016-02-20","2016-02-20","776.80","西南区","0"
"21830BA","282","1","75.00","2015-10-24","2015-10-24","75.00","西南区","0"
"21831BA","79","1","94.00","2016-05-14","2016-05-14","94.00","西南区","0"
"21832BA","163","1","75.00","2016-02-20","2016-02-20","75.00","西北区","0"
"21833BA","155","1","2285.70","2016-02-28","2016-02-28","2285.70","西南区","0"
"21834BA","158","1","7.80","2016-02-25","2016-02-25","7.80","西北区","0"
"21835BA","179","1","776.80","2016-02-04","2016-02-04","776.80","西南区","0"
"21836BA","129","1","5674.80","2016-03-25","2016-03-25","5674.80","西北区","0"
"21837BA","140","1","375.00","2016-03-14","2016-03-14","375.00","西北区","0"
"21838BA","106","2","5876.70","2015-08-29","2016-04-17","2938.35","韩国","1"
"21839BA","165","1","114.90","2016-02-18","2016-02-18","114.90","西南区","0"
"21840BA","97","1","375.00","2016-04-26","2016-04-26","375.00","西南区","0"
"21841BA","285","1","268.90","2015-10-21","2015-10-21","268.90","西南区","0"
"21842BA","127","1","7.80","2016-03-27","2016-03-27","7.80","西南区","0"
"21843BA","214","1","2257.00","2015-12-31","2015-12-31","2257.00","韩国","0"
"21844BA","57","1","238.90","2016-06-05","2016-06-05","238.90","韩国","0"
"21845BA","144","1","2735.60","2016-03-10","2016-03-10","2735.60","西北区","0"
"21846BA","227","1","75.00","2015-12-18","2015-12-18","75.00","西南区","0"
"21847BA","352","1","699.00","2015-08-15","2015-08-15","699.00","韩国","0"
"21848BA","180","1","199.00","2016-02-03","2016-02-03","199.00","韩国","0"
"21849BA","163","1","199.00","2016-02-20","2016-02-20","199.00","韩国","0"
"21850BA","186","2","2067.89","2013-08-31","2016-01-28","1033.95","韩国","1"
"21851BA","89","2","2890.98","2013-08-22","2016-05-04","1445.49","韩国","1"
"21852BA","140","1","2065.80","2016-03-14","2016-03-14","2065.80","西南区","0"
"21853BA","43","1","75.00","2016-06-19","2016-06-19","75.00","西南区","0"
"21854BA","292","1","75.00","2015-10-14","2015-10-14","75.00","西北区","0"
"21855BA","228","1","575.00","2015-12-17","2015-12-17","575.00","西北区","0"
"21856BA","43","1","114.90","2016-06-19","2016-06-19","114.90","西北区","0"
"21857BA","94","2","3957.80","2015-09-19","2016-04-29","1978.90","韩国","1"
"21858BA","131","1","776.80","2016-03-23","2016-03-23","776.80","西南区","0"
"21859BA","148","1","2695.70","2016-03-06","2016-03-06","2695.70","西北区","0"
"21860BA","126","2","5915.90","2015-10-18","2016-03-28","2957.95","韩国","1"
"21861BA","32","1","575.00","2016-06-30","2016-06-30","575.00","西南区","0"
"21862BA","131","1","2105.70","2016-03-23","2016-03-23","2105.70","西南区","0"
"21863BA","93","1","3405.80","2016-04-30","2016-04-30","3405.80","西北区","0"
"21864BA","116","1","7.80","2016-04-07","2016-04-07","7.80","西南区","0"
"21865BA","82","2","2711.88","2013-10-15","2016-05-11","1355.94","韩国","1"
"21866BA","110","1","2785.70","2016-04-13","2016-04-13","2785.70","西北区","0"
"21867BA","118","1","75.00","2016-04-05","2016-04-05","75.00","西北区","0"
"21868BA","74","1","199.00","2016-05-19","2016-05-19","199.00","韩国","0"
"21869BA","40","1","375.00","2016-06-22","2016-06-22","375.00","西北区","0"
"21870BA","281","1","3968.00","2015-10-25","2015-10-25","3968.00","西南区","0"
"21871BA","37","1","575.00","2016-06-25","2016-06-25","575.00","西南区","0"
"21872BA","241","1","375.00","2015-12-04","2015-12-04","375.00","西南区","0"
"21873BA","318","1","75.00","2015-09-18","2015-09-18","75.00","西北区","0"
"21874BA","110","1","575.00","2016-04-13","2016-04-13","575.00","西南区","0"
"21875BA","120","1","2065.80","2016-04-03","2016-04-03","2065.80","西南区","0"
